Sector,name,site_name,town,rwater,Basin,GSI,SIC,Impaired,samp_location,samp_date,prev_storm,days_last_storm,ice,o_n_g,rain_ph,samp_ph,cod,tss,tp,tkn,no3,tot_copper,tot_zinc,tot_lead,24_hr_lc50,48_hr_lc50,hardness,conduct,per_sur
General/GT,Covidien LP,Covidien LP,101,Quinnipiac River,,1416,3841,N,ST-6,7/11/13,7/1/13,10,N,1,5.1,6.6,5,3,0.06,0.54,0.43,0.014,0.195,0.015,,,,,
General/GT,Covidien LP,Covidien LP,101,Quinnipiac River,,1416,3841,N,ST-11,7/11/13,7/1/13,10,N,1,5.1,7,26,19,0.11,1.34,1.28,0.019,0.093,0.015,,,,,
General/GT,Covidien LP,Covidien LP,101,Quinnipiac River,,1416,3841,N,ST-13,7/11/13,7/1/13,10,N,1,5.1,6.9,23,45,0.17,0.9,0.5,0.021,0.156,0.015,,,,,
General/GT,Santa Fuel,Santa Fuel,15,"Cedar Creek, Black Rock Harbor",,1400,5171,,S-1,6/7/13,5/23/13,15,N,0.5,6,6.94,17.2,12,0.07,1.44,0.32,0.01,0.12,0.01,70.60%,55.70%,41.3,131.7,0.00%
General/GT,Wiremold Company,Wiremold Company,155,Piper Brook,4402-00,1403,"3643, 3644",N,Outfall-1,5/29/13,5/25/13,4,N,1,6.9,6.7,36,5,0.08,1.61,0.78,0.016,0.139,0.015,100.00%,100.00%,91,138,80.00%
General/GT,Wiremold Company,Wiremold Company,155,Piper Brook,4402-00,1403,"3643, 3644",N,Outfall 2,5/29/13,5/25/13,4,N,1,6.9,7.1,43,71,0.11,1.49,1.18,0.021,0.165,0.015,100.00%,100.00%,43,268,80.00%
General/GT,Beacon Industries,Beacon Industries,11,,,1481,3724,N,CB #4,3/19/13,3/12/13,7,N,6.7,8.84,7.1,110,46,0.13,0.79,0.18,0.05,0.074,0.015,35.40%,26.80%,258,617,12.50%
General/GT,Greater New Haven Transit District,GNH Transit District,93,trib to Turners Pond/Shepard Brooks,,1465,4173,N,GNHTD,2/28/13,2/23/13,5,N,5,6.69,6.66,180,23,0.37,1.6,0.1,0.075,0.1,0.013,51.80%,39.20%,62,853,0.00%
General/GT,EBM Industries,EBM Industries,52,James Swamp Brook,,1424,3564,,DSN 001,2/20/13,2/11/13,9,Y,1.1,5.15,7.06,6.8,2,0.025,0.92,0.49,0.01,0.35,0.01,100.00%,70.70%,1.2,20.4,5.00%
General/GT,Nufern Inc,"Nufern, East Granby CT",40,Stony Brook,4100-11,1441,3229,N,CB #1,3/19/13,3/13/13,6,Y,0.7,6.58,6.7,21,35,0.05,0.63,0.15,0.0025,0.1,0.003,,,,,
General/GT,Covidien LP,Covidien LP,101,Quinnipiac River,,1416,3841,N,ST-6,3/12/13,3/9/13,3,N,2.2,6,6.6,5,35,0.06,0.9,0.7,0.041,0.42,0.015,70.70%,57.40%,9,346,0.00%
General/GT,Covidien LP,Covidien LP,101,Quinnipiac River,,1416,3841,N,ST-11,3/12/13,3/9/13,3,N,1,6,7.2,5,0.5,0.025,0.18,2.95,0.005,0.015,0.015,100.00%,100.00%,101,701,100.00%
General/GT,Covidien LP,Covidien LP,101,Quinnipiac River,,1416,3841,N,ST-13,3/12/13,3/9/13,3,N,1,6,6.8,5,11,0.025,0.49,1.08,0.035,0.182,0.015,100.00%,100.00%,81,576,90.00%
General/GT,Goodrich Corp,Goodrich Corp,34,Still River,,1432,3827,Y,West Basin,1/11/13,12/29/12,13,N,2.3,6.27,7.09,30,210,0.38,1.21,0.88,0.038,0.141,0.028,100.00%,100.00%,166,2380,100.00%
General/GT,Goodrich Corp,Goodrich Corp,34,Still River,,1432,3827,Y,upper lot outfall,1/11/13,12/29/12,13,N,0.7,6.27,7.53,5,9,0.03,0.29,0.08,0.0025,0.009,0.001,100.00%,100.00%,110,238,100.00%
General/GT,Goodrich Corp,Goodrich Corp,34,Still River,,1432,3827,Y,East Outfall,1/11/13,12/29/12,13,N,0.7,6.27,7.19,30,82,0.15,1.74,0.74,0.028,0.238,0.007,100.00%,100.00%,142,973,100.00%
General/GT,"Honeywell International, Inc.","Honeywell International, Inc.",99,Five mile Brook,,1456,3669,N,S2-roof drain,3/12/13,3/8/13,4,N,0.5,3.8,4.88,3.7,1,0.025,1.08,0.34,0.005,0.055,0.007,100.00%,85.20%,2.71,29,35.00%
General/GT,"Honeywell International, Inc.","Honeywell International, Inc.",99,Five mile Brook,,1456,3669,N,S2-roof drain,9/10/13,9/2/13,8,N,1.2,6,4.2,7.5,2,0.05,1.36,1.48,0.0025,0.085,0.006,,,,,
General/GT,T.G. Faria Corp,T.G. Faria Corp,86,Oxoboxo River,3004,1414,3829,,outfall #1,5/8/13,,,N,2.9,6.07,5.91,232,490,0.92,3.56,0.24,0.069,0.171,0.073,100.00%,100.00%,12,41,100.00%
General/GT,T.G. Faria Corp,T.G. Faria Corp,86,Oxoboxo River,3004,1414,3829,,outfall #2,5/8/13,,,N,4.2,6.16,6.07,332,210,0.82,3.11,0.32,0.062,0.212,0.054,100.00%,100.00%,20,53,95.00%
General/GT,FuelCell Energy Inc.,FuelCell Energy Inc.,143,Unnamed Wetlands,,1440,3269,N,DSN-001(F. Pond Outlet),3/12/13,3/8/13,4,Y,0.7,6.2,6.94,14,6.5,0.04,0.92,0.03,0.0015,0.062,0.001,100.00%,100.00%,60,1876,100.00%
General/GT,FuelCell Energy Inc.,FuelCell Energy Inc.,143,Unnamed Wetlands,,1440,3269,N,DSN-002 (Back Pond Outlet),3/12/13,3/8/13,4,Y,0.7,6.2,6.9,28,2.5,0.03,0.03,0.03,0.002,0.088,0.001,100.00%,100.00%,38,2012,100.00%
General/GT,Corbin Russwin,Corbin Russwin,7,"Webster Brook, Mattabasset River",,1492,3429,Y,Stormwater DSN 001,3/12/13,3/9/13,3,N,2.5,,6.93,30,33,0.05,0.5,0.35,0.062,0.095,0.016,100.00%,93.90%,22,81,45.00%
General/GT,Corbin Russwin,Corbin Russwin,7,"Webster Brook, Mattabasset River",,1492,3429,Y,Stormwater DSN 002,3/12/13,3/9/13,3,N,2.5,,7.12,32,43,0.05,0.5,0.05,0.02,0.036,0.0065,100.00%,100.00%,100,463,100.00%
General/GT,Corbin Russwin,Corbin Russwin,7,"Webster Brook, Mattabasset River",,1492,3429,Y,Stormwater DSN 004,3/12/13,3/9/13,3,N,2.5,,6.63,43,28,0.05,0.5,0.18,0.086,0.26,0.0065,25.00%,18.10%,14,230,0.00%
General/GT,Corbin Russwin,Corbin Russwin,7,"Webster Brook, Mattabasset River",,1492,3429,Y,Stormwater DSN 005,3/12/13,3/9/13,3,N,2.5,,6.97,30,19,0.05,0.5,0.43,0.28,0.14,0.0065,6.25%,6.25%,38,175,0.00%
General/GT,National Railroad Passenger Corp. (amtrak),Midway MOW Base,59,Groton MS4 then Poquonock River,,1455,4011,N,Amtrak's Midway MOW Outfall 1,2/15/13,2/11/13,4,N,2,,6.2,86,23,0.063,0.7,0.62,0.0025,0.27,0.0025,,,,,
General/GT,National Railroad Passenger Corp. (Amtrak),New Haven S&I Facility,93,"New Haven Ms4, then New Haven Harbor",,1453,4011,N,New Haven Service and Inspection Facility - Outfall 01,2/15/13,2/11/13,4,Y,1,,6.4,37.5,45,0.016,0.44,0.31,0.019,0.25,0.0025,,,,,
General/GT,CiDRA Corp,CiDRA Corp,148,Unnamed brook to Quinnipiac basin,5200,1493,3441,N,Outfall 1,4/22/12,>72 hrs,,N,2.5,6.21,5.28,47,53,0.05,0.5,0.05,0.02,0.036,0.0065,100.00%,100.00%,21.1,15,100.00%
General/GT,Nufern Inc,"Nufern, East Granby CT",40,Stony Brook,4100-11,1441,3229,N,CB #1,9/5/12,8/20/12,16,N,2.5,6.5,6.31,10,1.25,0.05,0.5,0.18,0.0028,0.021,0.0012,100.00%,100.00%,8,30,100.00%
General/GT ,"Honeywell International, Inc.","Honeywell International, Inc.",99,Five mile Brook,,1456,3669,N,S2-roof drain,10/19/12,10/15/12,4,N,0.5,6.7,3.99,7.5,2,0.05,0.58,0.05,0.009,0.063,0.009,100.00%,100.00%,14,65,100.00%
General/GT,UTC Power Corporation,UTC Power Corporation,132,"Tributary of Newberry Brook, Connecticut River",,200,3629,N,DSN-005,5/8/12,5/3/12,5,N,0.7,7.15,6.02,48,50,0.19,1.53,0.48,0.016,0.18,0.01,,,,,
General/GT,UTC Power Corporation,UTC Power Corporation,132,"Tributary of Stoughtons Brook, CT River",,200,3629,N,DSN-001,5/8/12,5/3/12,5,N,0.7,7.15,6.34,25,2.5,0.02,0.66,0.79,0.006,0.048,0.001,,,,,
General/GT,UTC Power Corporation,UTC Power Corporation,132,"Tributary of Newberry Brook, Connecticut River",,200,3629,N,DSN-003,5/8/12,5/3/12,5,N,0.7,7.15,5.34,69,25,0.18,2.96,1.63,0.022,0.108,0.012,,,,,
General/GT,Santa Fuel,Santa Fuel,15,"Cedar Creek, Black Rock Harbor",,1400,5171,,S-1,9/18/12,9/8/12,10,N,6.1,5.72,6.88,86,183,0.39,3.88,0.1,0.05,0.75,0.04,,,,,
General/GT,Corbin Russwin,Corbin Russwin,7,"Webster Brook, Mattabasset River",,1492,3429,Y,Stormwater DSN 005,5/1/12,4/23/12,8,N,2.5,4.9,7.2,16,15,0.05,0.5,0.92,0.02,0.027,0.0065,100.00%,100.00%,230,502,100.00%
General/GT,Corbin Russwin,Corbin Russwin,7,"Webster Brook, Mattabasset River",,1492,3429,Y,Stormwater DSN 002,5/1/12,4/23/12,8,N,2.5,4.9,7.1,13,10,0.05,0.5,0.94,0.02,0.005,0.0065,100.00%,100.00%,230,509,100.00%
General/GT,Corbin Russwin,Corbin Russwin,7,"Webster Brook, Mattabasset River",,1492,3429,Y,Stormwater DSN 004,5/1/12,4/23/12,8,N,2.5,4.9,6.4,49,55,0.46,0.5,1,0.28,0.11,0.0065,100.00%,100.00%,820,2100,100.00%
General/GT,Corbin Russwin,Corbin Russwin,7,"Webster Brook, Mattabasset River",,1492,3429,Y,Stormwater DSN 005,5/1/12,4/23/12,8,N,2.5,4.9,6.7,33,24,0.05,0.5,3,0.094,0.055,0.024,100.00%,100.00%,190,526,100.00%
General/GT,FuelCell Energy Inc.,FuelCell Energy Inc.,143,Unnamed Wetlands,,1440,3269,N,DSN-001(F. Pond Outlet),6/12/12,6/4/12,8,N,0.7,4.3,6.73,22,20,0.01,0.51,0.005,0.0005,0.015,0.0025,,,,,
General/GT,FuelCell Energy Inc.,FuelCell Energy Inc.,143,Unnamed Wetlands,,1440,3269,N,DSN-002(B. Pond Outlet),6/12/12,6/4/12,8,N,0.7,4.3,7.25,29,2.5,0.09,0.98,0.03,0.002,0.011,0.008,,,,,
General/GT,National Railroad Passenger Corp. (Amtrak),New Haven S&I Facility,93,"New Haven Ms4, then New Haven Harbor",,1453,4011,N,New Haven Service and Inspection Facility - Outfall 01,4/22/12,4/12/12,10,N,2.2,6.32,6.7,10,2.5,0.016,1,0.25,0.005,0.628,0.005,100.00%,76.00%,20,518,20.00%
General/GT,National Railroad Passenger Corp. (Amtrak),New Haven S&I Facility,93,"New Haven Ms4, then New Haven Harbor",,1453,4011,N,New Haven Service and Inspection Facility - Outfall 01,8/27/12,8/18/12,9,N,2.2,5.9,6.6,5,9.3,0.026,0.55,0.025,0.023,0.125,0.0025,,,,,
General/GT,National Railroad Passenger Corp. (amtrak),Midway MOW Base,59,Groton MS4 then Poquonock River,,1455,4011,N,Amtrak's Midway MOW Outfall 1,9/4/12,8/18/12,17,N,1,6.18,6.8,110,97,0.531,4.4,0.58,0.032,0.273,0.015,,,,,
General/GT,National Railroad Passenger Corp. (amtrak),Midway MOW Base,59,Groton MS4 then Poquonock River,,1455,4011,N,Amtrak's Midway MOW Outfall 1,4/22/12,3/28/12,25,N,2,6.51,6.2,100,66,0.298,2.9,0.81,0.029,0.233,0.005,100.00%,100.00%,100,402,100.00%
General/GT,Eugene O.Turner,TurboCare,43,Hockanum River,4500,1569,3511,N,SW-001,8/9/13,8/3/13,6,N,0.7,6.34,5.24,48,20,0.09,0.79,0.11,0.006,0.108,0.002,,,,,
General/GT,RR Donnelley,RR Donnelley,4,Farmington River,4300,1562,2759,N,RR Donnelley/ storm,9/22/13,9/12/13,10,N,0.8,6,7.56,5,2.5,0.04,0.28,0.47,0.0025,0.058,0.001,,,,,
General/GT,Carris Reels,Carris Reels,49,"Scrantic River, Conneticut RiverBasin",,1553,2499,N,Outfall,8/9/13,8/4/13,5,N,0.7,5.6,6.2,139,31,0.16,1.17,0.1,0.017,0.077,0.004,100.00%,100.00%,18,23,100.00%
General/GT,Stanley Black & Decker,Stanley Tools,89,Piper Brook,4402,1559,3423,Y,D-001,3/12/13,3/8/13,4,N,0.9,6.4,7.7,10,2,0.077,1.7,3,0.0025,0.074,0.0025,,,,,
General/GT,Stanley Black & Decker,Stanley Tools,89,Piper Brook,4402,1559,3423,Y,D-004,5/1/12,4/23/12,8,N,0.85,6.4,7.6,41,24.5,0.111,1.9,0.23,0.013,0.076,0.0253,,,,,
General/GT,Eugene O.Turner,TurboCare,43,Hockanum River,4500,1569,3511,N,SW-001,3/12/13,3/8/13,4,N,0.7,6.83,7.57,32,60,0.15,0.8,0.09,0.006,0.05,0.001,100.00%,100.00%,84,419,100.00%
General/GT,"Sumitomo Bakelite North America, Inc.","Sumitomo Bakelite North America, Inc.",77,"Lydall Brook, Hockanum River Regional Basin",,1591,3087,,SW-2,10/15/12,10/10/12,5,N,0.7,7.35,6.51,32,21,0.41,1.93,0.26,0.009,0.055,0.001,100.00%,100.00%,2,13,100.00%
General/GT,"Sumitomo Bakelite North America, Inc.","Sumitomo Bakelite North America, Inc.",77,"Lydall Brook, Hockanum River Regional Basin",,1591,3087,,SW-3,10/15/12,10/10/12,5,N,0.7,7.35,5.76,48,51,0.15,1.65,0.09,0.008,0.13,0.001,100.00%,100.00%,1,1,60.00%
General/GT,"Plasma Technologies, Inc.","Plasma Technologies, Inc.",132,,,1511,3479,N,Stormwater 1,7/23/13,6/11/13,42,N,0.7,5.4,5.46,19,11,0.02,0.53,0.07,0.025,0.017,0.001,70.00%,30.50%,1,5,0.00%
General/GT,Gulf Oil Limited Partnership,New Haven Terminal,93,New Haven Harbor,,1571,5171,Y,Outfall-001,6/3/13,5/28/13,6,N,2.5,6.1,7.4,31,69,0.26,0.5,0.2,0.02,0.16,0.081,,,,,
General/GT,"Sumitomo Bakelite North America, Inc.","Sumitomo Bakelite North America, Inc.",77,"Lydall Brook, Hockanum River Regional Basin",,1591,3087,,SW-2,5/8/13,4/20/13,18,N,52,5.53,6.69,47,2000,2.36,10.7,0.08,0.054,0.605,0.016,,,,,
General/GT,"Sumitomo Bakelite North America, Inc.","Sumitomo Bakelite North America, Inc.",77,"Lydall Brook, Hockanum River Regional Basin",,1591,3087,,SW-3,5/8/13,4/20/13,18,N,0.7,5.53,6.22,19,180,0.46,1.29,0.03,0.01,0.1,0.006,,,,,
General/GT,Sargent Manufacturing,Sargent Manufacturing,93,New Haven Harbor,,1521,3441,Y,SW-S1,5/8/13,4/15/13,23,N,2.5,6.74,6.27,23,43,0.05,0.5,0.28,0.061,0.061,0.016,61.60%,59.50%,2.8,33,0.00%
General/GT,Sargent Manufacturing,Sargent Manufacturing,93,New Haven Harbor,,1521,3441,Y,SW-S2,5/8/13,4/15/13,23,N,2.5,6.74,5.72,2.5,2.5,0.05,0.5,0.18,0.062,0.1,0.04,35.40%,17.70%,2.8,18,0.00%
General/GT,Sargent Manufacturing,Sargent Manufacturing,93,New Haven Harbor,,1521,3441,Y,SW-S3,5/8/13,4/15/13,23,N,2.5,6.74,5.6,2.5,2.5,0.26,1.2,0.2,0.054,0.13,0.039,23.30%,17.30%,3.9,29,0.00%
General/GT,Sargent Manufacturing,Sargent Manufacturing,93,New Haven Harbor,,1521,3441,Y,SW-S4,5/8/13,4/15/13,23,N,2.5,6.74,5.95,2.5,2.5,0.05,0.5,0.24,0.02,0.17,0.041,70.70%,70.70%,5.1,26,0.00%
General/GT,"All Waste, Inc",Vehicle Dispatch & Maintenance facility,,,4005-00-1,1518,4212,N,DSN001,2/27/13,2/24/13,3,N,52,7.73,7.18,178,570,0.59,2.05,0.01,0.072,0.483,0.114,100.00%,100.00%,14,57,100.00%
General/GT,Latex Foam International,Latex Foam International,126,Housatonic River,,1504,3069,,Outfall 1,8/9/13,>72 hrs,,N,2.5,6.9,6.49,53,59,0.22,1.6,0.6,0.02,0.095,0.0065,,,,,
General/GT,Latex Foam International,Latex Foam International,126,Housatonic River,,1504,3069,,Outfall 2,8/9/13,>72 hrs,,N,2.5,6.9,6.41,33,13,0.17,11,0.43,0.02,0.043,0.0065,,,,,
General/GT,"O&G Industries, Inc. ",South Main Repair,143,Naugatuck River,,1573,7538,N,DSN001,8/13/13,8/9/13,4,N,0.95,5,7.44,132,130,0.35,1.7,0.32,0.046,0.182,0.032,,,,,
General/GT,"O&G Industries, Inc. ",South Main Repair,143,Naugatuck River,,1573,7538,N,DSN002,8/13/13,8/9/13,4,N,5.5,5,6.94,124,58,0.23,1.99,0.71,0.027,0.075,0.013,,,,,
General/GT,"O&G Industries, Inc. ",South Main Repair,143,Naugatuck River,,1573,7538,N,DSN003,8/13/13,8/9/13,4,N,2,5,7.17,45,29,0.08,0.68,0.96,0.015,0.058,0.009,,,,,
General/GT,"O&G Industries, Inc. ",South Main Repair,143,Naugatuck River,,1573,7538,N,DSN007,8/13/13,8/9/13,4,N,0.95,5,7.26,52,20,0.09,0.75,0.38,0.012,0.044,0.005,,,,,
General/GT,"O&G Industries, Inc. ",South Main Repair,143,Naugatuck River,,1573,7538,N,DSN009,8/13/13,8/9/13,4,N,1,5,5.81,32,53,0.08,0.62,0.28,0.022,0.125,0.007,,,,,
General/GT,"OFS Fitel, LLC","OFS Fitel, LLC",4,Nod Brook,,1520,3357,N,Outfall 2,8/28/12,8/18/12,10,N,0.8,4.8,6.1,57,21.2,0.057,0.5,0.23,0.0025,0.032,0.0121,100.00%,100.00%,2,10,100.00%
General/GT,RR Donnelley,RR Donnelley,4,Farmington River,4300,1562,2759,N,RR Donnelley/ storm,9/28/12,9/22/12,6,N,0.7,5.8,7.12,33,2.5,0.04,0.91,1.32,0.003,0.19,0.001,,,,,
General/GT,"OFS Fitel, LLC","OFS Fitel, LLC",4,Nod Brook,,1520,3357,N,Outfall 2,3/12/13,3/8/13,4,N,0.95,6.4,7.2,10,8.2,0.027,1.7,0.23,0.0025,0.021,0.0185,,,,,
General/GT,Latex Foam International,Latex Foam International,126,Housatonic River,,1504,3069,,Outfall 1,4/22/12,>72 hrs,,N,2.5,6.21,6.25,31,13,0.05,0.5,0.12,0.02,0.065,0.0065,100.00%,100.00%,3.7,31,100.00%
General/GT,Latex Foam International,Latex Foam International,126,Housatonic River,,1504,3069,,Outfall 2,4/22/12,>72 hrs,,N,2.5,6.21,5.98,57,16,0.05,0.5,0.11,0.02,0.054,0.0065,100.00%,100.00%,1.7,37,65.00%
General/GT,Turbo Care Inc.,Turbo Care Inc.,77,Union Pond,4500-00-3-L3,1512,3511,Y,SW-001,3/12/13,3/8/13,4,N,2.4,6.78,6.61,40,32,0.11,0.71,0.07,0.013,0.091,0.005,100.00%,100.00%,12,64,80.00%
General/GT,RR Donnelley,RR Donnelley,4,Farmington River,4300,1562,2759,N,RR Donnelley/ storm,3/12/13,3/6/13,6,N,2.9,4.8,6.95,41,45,0.09,1.31,1.73,0.014,0.098,0.004,100.00%,100.00%,12,368,100.00%
General/GT,"Dyno-Nobel, Inc.","Dyno-Nobel, Inc. Simsbury Location",128,Hop Brook/ Farmington River,,1643,2892,N,002/001,9/12/13,9/2/13,10,N,0.7,7.1,7.25,28,13,0.16,4.45,0.39,0.005,0.007,0.004,,,,,
General/GT,"Dyno-Nobel, Inc.","Dyno-Nobel, Inc. Simsbury Location",128,Hop Brook/ Farmington River,,1643,2892,N,004/005,9/12/13,9/2/13,10,N,0.7,7.1,7.83,11,2.5,0.04,0.32,1.04,0.001,0.001,0.001,,,,,
General/GT,"Dyno-Nobel, Inc.","Dyno-Nobel, Inc. Simsbury Location",128,Hop Brook/ Farmington River,,1643,2892,N,005/006,9/12/13,9/2/13,10,N,0.7,7.1,7.1,13,12,0.09,1.54,0.02,0.02,0.037,0.01,,,,,
General/GT,"Dyno-Nobel, Inc.","Dyno-Nobel, Inc. Simsbury Location",128,Hop Brook/ Farmington River,,1643,2892,N,007/008,9/12/13,9/2/13,10,N,8.6,7.1,7.15,13,790,0.19,1.18,0.41,0.033,0.102,0.002,,,,,
General/GT,"Dyno-Nobel, Inc.","Dyno-Nobel, Inc. Simsbury Location",128,Hop Brook/ Farmington River,,1643,2892,N,008/011,9/12/13,9/2/13,10,N,0.7,7.1,7.89,32,2.5,13.6,2.13,3.71,1.83,0.321,0.009,,,,,
General/GT,Town of Plainville,WPCF,110,Pequabuck River,,1617,4952,Y,outfall 1 North,9/12/13,7/26/13,48,N,0.7,4.98,7.34,21,11,3.65,2.54,3.74,0.11,0.174,0.006,,,,,
General/GT,Town of Plainville,WPCF,110,Pequabuck River,,1617,4952,Y,outfall 2 south,9/12/13,8/1/13,42,N,0.7,4.98,6.69,5,2.5,0.24,0.85,0.46,0.0025,0.021,0.001,,,,,
General/GT,Town of Plainville,WPCF,110,Pequabuck River,,1617,4952,Y,outfall 3 east garage,9/12/13,8/1/13,42,N,0.7,4.98,5.13,11,2.5,0.02,0.36,0.22,0.009,0.058,0.014,,,,,
General/GT,Town of Plainville,WPCF,110,Pequabuck River,,1617,4952,Y,outfall 4 east tertiary,9/12/13,9/1/13,11,N,0.7,4.98,6.07,17,2.5,0.04,0.45,0.27,0.007,0.022,0.017,,,,,
General/GT,Sega Ready Mix,"Sega Ready Mix, Waterbury",151,Naugatuck River Basin,,1666,3273,Y,DSN001,9/12/13,9/3/13,9,N,0.75,5,7.29,15,10,0.28,1,0.25,0.076,0.13,0.022,,,,,
General/GT,"Pepperidge Farm, Inc. ","Pepperidge Farm, Inc. Bloomfield",11,detention pond to Millbrook Wetland area,,1626,2051,N,PF-001,9/12/13,9/3/13,9,N,0.5,6.78,7.44,0.5,0.5,0.025,0.9,1.93,0.0025,0.015,0.001,100.00%,100.00%,4.31,14,100.00%
General/GT,United Tool & Die Company,United Tool & Die Company,155,MS4,4402,1686,3724,N,United Tool,3/12/13,3/8/13,4,N,2.5,4.47,7.09,24,17,0.05,0.5,1.1,0.02,0.14,0.0065,100.00%,100.00%,150,53,100.00%
General/GT,United Tool & Die Company,United Tool & Die Company,155,MS4,4402,1686,3724,N,United Tool,9/12/13,3/8/13,188,N,2.5,4.75,6.7,23,6,0.05,1.2,0.48,0.02,0.19,0.0065,100.00%,92.60%,12,38,45.00%
General/GT,"Dyno-Nobel, Inc.","Dyno-Nobel, Inc. Simsbury Location",128,Hop Brook/ Farmington River,,1643,2892,N,002/001,3/12/13,3/8/13,4,N,0.7,5.6,7.31,32,8,0.05,0.39,0.25,0.009,0.028,0.005,100.00%,100.00%,20,42,100.00%
General/GT,"Dyno-Nobel, Inc.","Dyno-Nobel, Inc. Simsbury Location",128,Hop Brook/ Farmington River,,1643,2892,N,004/005,3/12/13,3/8/13,4,N,0.7,5.6,7.24,23,7.5,0.05,0.47,0.16,0.0025,0.019,0.001,100.00%,100.00%,8,32,100.00%
General/GT,"Dyno-Nobel, Inc.","Dyno-Nobel, Inc. Simsbury Location",128,Hop Brook/ Farmington River,,1643,2892,N,005/006,3/12/13,3/8/13,4,N,3.3,5.6,7.04,83,58,0.11,0.63,0.17,0.024,0.081,0.015,100.00%,100.00%,20,49,100.00%
General/GT,"Dyno-Nobel, Inc.","Dyno-Nobel, Inc. Simsbury Location",128,Hop Brook/ Farmington River,,1643,2892,N,007/008,3/12/13,3/8/13,4,N,11,5.6,7.39,202,220,0.3,1.19,0.17,0.026,0.094,0.105,100.00%,100.00%,30,577,100.00%
General/GT,"Dyno-Nobel, Inc.","Dyno-Nobel, Inc. Simsbury Location",128,Hop Brook/ Farmington River,,1643,2892,N,008/011,3/12/13,3/8/13,4,N,0.7,5.6,7.04,30,14,0.82,0.45,0.27,0.158,0.069,0.003,100.00%,100.00%,10,156,100.00%
General/GT,"Dyno-Nobel, Inc.","Dyno-Nobel, Inc. Simsbury Location",128,Hop Brook/ Farmington River,,1643,2892,N,002 (New 001),3/16/12,3/9/12,7,N,2.7,7,7.59,18,250,3.44,2.08,1.9,0.665,0.151,0.114,100.00%,100.00%,24,321,100.00%
General/GT,"Dyno-Nobel, Inc.","Dyno-Nobel, Inc. Simsbury Location",128,Hop Brook/ Farmington River,,1643,2892,N,004 (New 005),3/16/12,3/9/12,7,N,0.7,7,7.88,5,7,0.08,0.36,0.75,0.014,0.003,0.001,100.00%,100.00%,30,108,100.00%
General/GT,"Dyno-Nobel, Inc.","Dyno-Nobel, Inc. Simsbury Location",128,Hop Brook/ Farmington River,,1643,2892,N,005(New 006),3/16/12,3/9/12,7,N,0.7,7,7.38,5,26,0.08,0.63,2.5,0.009,0.015,0.005,100.00%,100.00%,32,512,100.00%
General/GT,"Dyno-Nobel, Inc.","Dyno-Nobel, Inc. Simsbury Location",128,Hop Brook/ Farmington River,,1643,2892,N,005(New 006),3/16/12,3/9/12,7,N,7,7,7.84,5,410,0.39,2.21,0.36,0.043,0.138,0.156,100.00%,100.00%,20,267,100.00%
General/GT,"Dyno-Nobel, Inc.","Dyno-Nobel, Inc. Simsbury Location",128,Hop Brook/ Farmington River,,1643,2892,N,008(New 011),3/16/12,3/9/12,7,N,0.7,7,8.16,45,7,11.2,2.12,4.47,4.48,0.377,0.012,100.00%,100.00%,68,307,95.00%
General/GT,Sega Ready Mix,"Sega Ready Mix, New Milford",96,Still River Basin,,1667,3273,Y,DSN 001,1/11/13,12/27/12,15,N,0.5,5.5,9.1,12.5,115,0.02,0.62,0.55,0.008,0.14,0.014,,,,,
General/GT,Sega Ready Mix,"Sega Ready Mix, New Milford",96,Still River Basin,,1667,3273,Y,DSN 002,1/11/13,12/27/12,15,N,0.5,5.5,8.4,18,171,0.02,0.77,0.39,0.01,0.13,0.015,,,,,
General/GT ,Sega Ready Mix,"Sega Ready Mix, New Milford",96,Still River Basin,,1667,3273,Y,DSN 001,3/12/13,3/8/13,4,N,0.7,5.6,6.21,5,6.5,0.01,0.17,0.03,0.0025,0.01,0.001,100.00%,100.00%,2,58,95.00%
General/GT,Doncasters Precision Castings,"Doncasters Precision Castings, Groton",59,Birch Plain Creek,,1713,3724,N,DSN 002,6/18/13,6/14/13,4,N,0.5,7.1,6.28,15,9,0.06,0.72,0.24,0.013,0.061,0.008,,,,,
General/GT,Doncasters Precision Castings,"Doncasters Precision Castings, Groton",59,Birch Plain Creek,,1713,3724,N,DSN 003,6/18/13,6/14/13,4,N,0.5,7.1,6.4,47.3,60,0.26,3.4,0.99,0.018,0.112,0.001,,,,,
General/GT,Doncasters Precision Castings,"Doncasters Precision Castings, Groton",59,Birch Plain Creek,,1713,3724,N,DSN 006,6/18/13,6/14/13,4,N,0.5,7.1,5.95,32.1,17,0.09,4.04,0.45,0.033,0.063,0.002,,,,,
General/GT,Doncasters Precision Castings,"Doncasters Precision Castings, Groton",59,Birch Plain Creek,,1713,3724,N,DSN 006 A,6/18/13,6/14/13,4,N,0.5,7.1,7.02,28.9,4,0.07,0.9,1.57,0.027,0.267,0.001,,,,,
General/GT,Doncasters Precision Castings,"Doncasters Precision Castings, Groton",59,Birch Plain Creek,,1713,3724,N,DSN 007,6/18/13,6/14/13,4,N,0.5,7.1,7.02,28.9,12,0.07,1.18,0.61,0.016,0.034,0.001,,,,,
