Sector,name,site_name,town,rwater,Basin,GSI,SIC,Impaired,samp_location,samp_date,prev_storm,days_last_storm,ice,o_n_g,rain_ph,samp_ph,cod,tss,tp,tkn,no3,tot_copper,tot_zinc,tot_lead,24_hr_lc50,48_hr_lc50,hardness,conduct,per_sur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Groton,Town Hall Annex Complex,059,Eccleston Brook,,000608,9199,N,Annex Outfall 2,03/19/13,03/12/13,7,Y,2.00,7.30,6.50,13,30,0.06,0.3,0.13,0.018,0.064,0.015,100.00%,100.00%,12,684,80.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,City of Shelton,,126,Housatonic River,,000999,9199,,last CB,11/16/11,10/31/11,16,,5.30,4.96,6.65,332,302,0.43,2.1,0.59,0.0247,0.258,0.013,100.00%,100.00%,69,1689,65.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Litchfield PW Department,,074,Tannery Brook,,000875,,,town garage,09/28/12,09/22/12,6,,1.20,5.80,7.30,22,9,0.04,0.19,0.28,0.0025,0.02,0.0005,100.00%,100.00%,63,191,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Groton,Town Hall Annex Complex,059,Eccleston Brook,,000608,9199,N,Annex Outfall 1,05/01/12,04/26/12,5,N,3.30,6.39,5.90,60,60,0.17,1.71,0.3,0.005,0.078,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Groton,Town Hall Annex Complex,059,Eccleston Brook,,000608,9199,N,Annex Outfall 2,05/01/12,04/26/12,5,N,2.60,6.39,5.40,52,40,0.17,1.21,0.26,0.005,0.06,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Groton,Town Hall Annex Complex,059,Eccleston Brook,,000608,9199,N,Annex Outfall 3,05/01/12,04/26/12,5,N,2.40,6.39,6.50,40,35,0.25,2.41,0.63,0.019,0.064,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Groton,Town Hall Annex Complex,059,Eccleston Brook,,000608,9199,N,Annex Outfall 4,05/01/12,04/26/12,5,N,1.00,6.39,6.30,24,16,0.11,1.03,0.21,0.005,0.074,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town fo Groton,Water Pollution Control Facility,059,Fort Hill Brook,,001674,4952,N,WPCF Outfall 3,05/01/12,04/26/12,5,N,1.00,6.39,6.20,15,15,0.07,0.74,0.26,0.005,0.052,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Groton,Water Pollution Control Facility,059,Fort Hill Brook,,001674,4952,N,WPCF Outfall 6,05/01/12,04/26/12,5,N,1.00,6.39,6.50,31,34,0.12,1.07,0.28,0.005,0.061,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Killingly,Public Works Garage,069,Five Mile River/ Thames Basin,,000685,,N,TG-1,05/08/13,,,N,3.8,6.00,6.50,1500,1400,5.4,22,0.64,0.19,0.52,0.16,100.00%,100.00%,74,2060,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Killingly,Public Works Garage,069,Five Mile River/ Thames Basin,,000685,,N,TG-2,05/08/13,,,N,1.4,6.00,6.00,230,320,0.54,2.5,0.3,0.045,0.2,0.018,100.00%,100.00%,20,429,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Killingly,Public Works Garage,069,Five Mile River/ Thames Basin,,000685,,N,TG-3,05/08/13,,,N,0.5,6.00,5.80,190,260,0.54,2.5,0.61,0.036,0.16,0.016,100.00%,100.00%,22,2260,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Newington,Highway Department Garage,094,Piper Brook,4402-00-2,000133,9199,Y,HD-01,05/08/13,04/25/13,13,N,2.50,6.05,7.18,72,330,0.19,1,0.19,0.02,0.095,0.019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Newington,Highway Department Garage,094,Piper Brook,4402-00-2,000133,9199,Y,HD-02,05/08/13,04/25/13,13,N,2.50,6.05,7.25,67,76,0.17,1.1,0.31,0.02,0.11,0.0065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Berlin,,007,Mattabesset River,4600-00-3-R1,001790,9199/4953,Y,S-1,03/12/13,03/08/13,4,N,1.00,8.00,7.00,80,65,0.25,1.5,0.53,0.052,0.167,0.015,100.00%,100.00%,114,1750,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Berlin,,007,Mattabesset River,4600-00-3-R1,001790,4911/4953,Y,S-2,03/12/13,03/08/13,4,N,1.00,8.00,6.80,34,128,0.16,1.22,0.64,0.045,0.105,0.015,100.00%,100.00%,69,1331,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Berlin,,007,Mattabesset River,4600-00-3-R1,001790,4911/4953,Y,S-3,03/12/13,03/08/13,4,N,1.00,8.00,7.70,118,450,0.69,2.67,2.46,0.068,0.093,0.045,100.00%,66.00%,325,5440,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Stamford Town Yard,Stamford Town Yard,135,Inner Stamford Harbor,,002509,9199,N,DSN-001,02/19/13,02/11/13,8,Y,5.20,7.78,6.69,620,130,2.3,0.5,0.5,0.02,0.084,0.0065,6.81%,6.25%,120,58800,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Stamford Highway,Stamford Highway,135,Inner Stamford Harbor,,002499,9199,N,DSN-001,03/12/13,02/27/13,13,N,39.30,7.85,7.05,32,33,0.1,0.75,0.28,0.03,0.128,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Stamford Highway,Stamford Highway,135,Inner Stamford Harbor,,002499,9199,N,DSN-002,03/12/13,02/27/13,13,N,21.10,7.85,7.61,16,116,0.2,1.13,0.18,0.049,0.155,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Old Lyme,Town of Old Lyme Department of Public Works Facility,105,,2000-47-1-L1,001733,9199,N,DSN-001,03/19/13,03/12/13,7,N,2.90,6.50,6.93,89,180,0.39,1.48,0.3,0.073,0.113,0.045,100.00%,100.00%,40,1426,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,City of Waterbury,Streets,151,Naugatuck River,6900-00-4-R10,001425,919,N,Catch Basin - Outfall 001,02/23/13,,,N,1.25,6.97,6.45,127,144,0.28,2.25,17.7,0.05,0.08,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,City of Waterbury,Streets,151,Naugatuck River,6900-00-4-R10,001425,919,N,River Outfall 002,02/23/13,,,N,1.25,6.97,6.35,276,564,0.43,16,17.3,0.03,0.06,0.065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of New Hartford,CTL No. 6275 Town Garage,092,"Farmington River, Farmington Regional Basin",,001324,9199,N,Outfall 1,05/01/12,04/23/12,8,N,10.3,,7.40,104,248,0.47,1.58,0.2,0.048,0.093,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of New Hartford,CTL No. 6276 Town Garage,092,"Farmington River, Farmington Regional Basin",,001324,9199,N,Outfall 2,05/01/12,04/23/12,8,N,2,,9.90,14,45,0.22,0.76,0.23,0.018,0.015,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Bolton,Public Works Facility,012,Unnamed Wetland - Hop River Watershed,,002145,9199,N,#1,03/12/13,03/08/13,4,N,1.6,4.96,7.09,172,93,0.1,0.61,1.05,0.01,0.061,0.004,100.00%,100.00%,106,4340,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Bolton,Public Works Facility,012,Unnamed Wetland - Hop River Watershed,,002145,9199,N,#2,03/12/13,03/08/13,4,N,2.2,4.96,7.26,43,130,0.19,0.72,0.68,0.016,0.084,0.004,100.00%,100.00%,22,803,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of North Branford,NB PWG/CTL Sample No. 14274,099,Farm River,5112-00-2L2,001874,9199,Y,DSN-01,10/19/11,10/14/11,5,N,2.8,4.82,7.10,28,62,0.23,1.65,0.7,0.022,0.057,0.015,100.00%,100.00%,16,77,75.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of North Branford,NB PWG/CTL Sample No. 6224,099,Farm River,5112-00-2L2,001874,9199,Y,DSN-01,05/01/12,04/23/12,8,N,5.8,4.32,6.70,123,128,0.25,2.97,1.24,0.052,0.118,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of North Branford,NB PWG/CTL No. 1012030,099,Farm River,5112-00-2L2,001874,9199,Y,DSN-01,10/02/12,09/28/12,4,N,10.8,4.10,6.60,99,218,0.28,1.69,0.36,0.032,0.09,0.015,100.00%,100.00%,31,74,95.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Westbrook,Westbrook Public Works Dept.,154,Menunketesuck River,5103-07,002630,9199,N,Outfall 001,03/12/13,,,N,5.26,7.57,6.40,1734,23,0.025,0.53,22,0.02,0.43,0.002,100.00%,100.00%,220,1397,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Windsor,Public Works Complex,164,Unnamed Tributary to Mill Brook,4321-00-01,001508,9199,Y,DSN-01,03/19/13,03/13/13,6,Y,7,5.00,6.80,140,57,0.13,1.1,1.2,0.014,0.084,0.0067,34.20%,26.00%,256,27400,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Windsor,Public Works Complex,164,Unnamed Tributary to Mill Brook,4321-00-01,001508,9199,Y,DSN-02,03/19/13,03/13/13,6,Y,nd,5.00,7.50,470,200,0.12,1.1,0.79,0.035,0.063,0.014,33.00%,13.50%,1000,27400,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Windsor,Public Works Complex,164,Unnamed Tributary to Mill Brook,4321-00-01,001508,9199,Y,DSN-03,03/19/13,03/13/13,6,Y,1.3,5.00,7.50,550,48,0.031,0.52,nd,0.011,0.011,0.0094,35.50%,14.40%,114,32000,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Avon,DPW Garage,004,Farmington River,,001202,9199,N,Outfall No. 1 (DPW OF-1),04/10/13,03/31/13,10,N,0.7,5.78,5.17,5,2.5,0.02,0.48,0.2,0.0025,0.053,0.001,72.00%,63.90%,1,5,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of East Windsor,Public Works Garage,047,"Scantic River, Scantic River Drainage Basin",,001469,9199,N,Outfall 1 (EW PWG OF-1),04/10/13,04/01/13,9,N,0.7,,7.44,5,19,0.09,0.6,1.69,0.008,0.036,0.002,100.00%,100.00%,68,969,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Stonington,Highway Garage,137,Stonington Harbor,,000755,9199,N,Outfall 1 (Ston HG-1),03/12/13,03/08/13,4,N,3.3,,6.59,336,190,0.25,1.72,0.12,0.034,0.184,0.019,42.00%,34.20%,700,15380,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Thomaston,Highway Garage,140,Branch brook,,001773,4212,Y,Storm Drain in Parking Area,03/12/13,03/08/13,4,N,7.2,6.29,7.04,208,372,0.63,4.15,0.36,0.1,0.23,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Trumbull,Trumbull DPW,144,Pequonnock River,7105,001644,9199,Y,SL-1,11/27/12,11/23/12,4,N,6.8,,6.65,96.3,283,0.28,0.74,1.24,0.051,0.201,0.013,100.00%,100.00%,16.38,448,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Trumbull,Trumbull DPW,144,Pequonnock River,7105,001644,9199,Y,SL-2,11/27/12,11/23/12,4,N,2.4,,6.68,66.3,46,0.29,1.28,0.45,0.015,0.077,0.003,100.00%,100.00%,52.21,448,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Groton,Town Hall Annex Complex,059,Eccleston Brook,,000608,9199,N,Annex Outfall 2,03/19/13,03/12/13,7,Y,2.00,7.30,6.50,13,30,0.06,0.3,0.13,0.018,0.064,0.015,100.00%,100.00%,12,684,65.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,City of New Haven,Public Works Garage,093,,CT 5200-E-01,001690,9199,Y,Public Works Garage 002,03/12/13,03/07/13,5,Y,18.00,6.27,6.47,89.9,140,0.58,1.35,0.44,0.021,0.186,0.001,,,88.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,City of New Haven,Public Works Garage,093,,CT 5200-E-01,001690,9199,Y,Public Works Garage 001,03/12/13,03/07/13,5,Y,40.80,6.27,6.87,331,80,0.81,1.36,0.24,0.046,0.745,0.042,,,54.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,City of Hartford,Dept of Public Works,064,Connecticut River,,001354,7699,Y,Outfall 1,03/12/13,03/08/13,4,N,6.50,6.77,7.32,126,110,0.22,1.75,0.11,0.032,0.199,0.034,100.00%,100.00%,62,1129,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,City of Hartford,Dept of Public Works,064,Connecticut River,,001354,7699,Y,Outfall 4,03/12/13,03/08/13,4,N,19.00,6.77,7.13,215,210,0.29,2.02,0.17,0.044,0.267,0.04,70.70%,70.70%,150,3760,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Middlefield,Public Works Facility,082,Coginchaug River,4607,002285,919,Y,MD-1,03/12/13,03/08/13,4,Y,2.10,4.96,7.50,206,110,0.22,0.89,0.76,0.016,0.048,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Middlefield,Public Works Facility,082,Coginchaug River,4607,002285,919,Y,MD-2,03/12/13,03/08/13,4,Y,0.75,4.96,7.80,39,100,0.16,0.7,1.64,0.014,0.032,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Old Saybrook,Public Works Facility & Transfer Station,106,Unnamed Tributary to Ingham Pond/Oyster River Watershed,,001349,9199,N,PW1,03/12/13,03/08/13,4,N,2.10,4.90,7.30,129,350,0.43,1.61,0.06,0.037,0.093,0.022,100.00%,100.00%,78,4560,95.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Old Saybrook,Public Works Facility & Transfer Station,106,Unnamed Tributary to Ingham Pond/Oyster River Watershed,,001349,9199,N,TS2,03/12/13,03/08/13,4,N,6.80,4.90,7.10,169,440,0.48,4.23,0.64,0.044,0.174,0.025,100.00%,100.00%,86,1025,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Old Saybrook,Public Works Facility & Transfer Station,106,Unnamed Tributary to Ingham Pond/Oyster River Watershed,,001349,9199,N,TS3,03/12/13,03/08/13,4,N,2.70,4.90,6.80,135,77,0.2,5.18,0.36,0.03,0.259,0.014,100.00%,100.00%,94,5350,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Stafford,Stafford Public Works Garage,138,Furnace Brook,,000280,9199,N,SWF-001,03/19/13,,,Y,0.85,6.50,6.40,23,6.8,0.043,1.9,0.23,0.0025,0.082,0.0025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Harwinton Town Garage,,066,"Rock Brook, Naugatuck Regional Basin",,001265,9199,N,Outfall 3,05/01/12,04/23/12,8,N,6,,6.60,21,43,0.06,0.39,0.18,0.005,0.041,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Harwinton Town Garage,,066,"Rock Brook, Naugatuck Regional Basin",,001265,9199,N,Outfall 1,05/01/12,04/23/12,8,N,2.3,,7.20,23,71,0.11,0.79,0.22,0.018,0.054,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Vernon,Dept of Public Works,146,Hockanum River,4500-00-04b,001286,9199,Y,V-1,03/19/13,03/13/13,6,Y,2,5.00,6.50,240,170,0.29,nd,0.31,0.025,0.22,0.016,100.00%,6.25%,164,7840,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Wethersfield,Public Works Garage/Tran Station,159,Goff Brook,4010-00-3-R1,001214,9511,N,SW-01,05/08/13,04/25/13,13,N,2.5,6.05,7.23,120,36,0.68,2.3,1.1,0.02,0.06,0.0065,100.00%,100.00%,29,2290,80.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Tolland,Parks & Rec Maintenance Dept,142,Skungamaug River (Tolland Marsh),3106-00,002376,9199,Y,S-1,06/07/13,,,N,0.7,5.89,7.22,60,700,0.27,2.49,0.18,0.015,0.038,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Tolland,Tolland Highway Department,142,Unnamed tributary of Paulk Hill Brook,3106-06,002201,9199,N,S-1,06/07/13,,,N,0.7,6.02,6.23,42,360,0.27,0.91,0.22,0.014,0.174,0.007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,City of Waterbury,Streets,151,Naugatuck River,6900-00-4-R10,001425,9199,N,Catch Basin - Outfall 001,06/03/13,,,N,3.68,7.08,7.39,3.56,40,0.09,0.81,0.5,0.075,0.16,0.02,100.00%,100.00%,4,12.5,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,City of Waterbury,Streets,151,Naugatuck River,6900-00-4-R10,001425,9199,N,River Outfall 002,06/03/13,,,N,1.25,7.08,6.53,34.4,94.5,0.14,0.93,0.5,0.06,0.07,0.02,100.00%,100.00%,12,773,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Shelton,Shelton WPCF,126,Housatonic River,6000,002503,4952,N,CB-1,06/03/13,05/25/13,9,N,0.5,5.94,6.17,6.8,9,0.42,0.32,0.1,0.005,0.005,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Hamden,Public Works Garage,062,Mill River,5302,001682,9199,N,Outfall 005,03/12/13,03/08/13,4,N,1,6.00,7.40,127,607,0.94,6.61,0.15,0.069,0.135,0.056,100.00%,100.00%,293,3870,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Redding Health Department,Redding Highway Department,117,,,000149,9199,N,Redding Highway Department 002,10/19/12,10/15/12,4,N,0.5,6.30,7.70,27,14,0.01,0.48,0.25,0.04,0.005,0.0005,100.00%,100.00%,48,247,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Redding Health Department,Redding Highway Department,117,,,000149,9199,N,Redding Highway Department 001,10/19/12,10/15/12,4,N,3.32,6.30,8.50,160,107,0.09,1.25,1.77,0.01,0.01,0.005,100.00%,100.00%,172,3,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Clinton,Department of Public Works,027,Unnamed Tributary to Hammonnassett River,,001486,9199,N,DPW-1,03/12/13,03/08/13,4,N,1.9,5.00,7.10,79,130,0.22,4.09,1.57,0.008,0.051,0.007,100.00%,100.00%,470,2981,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Clinton,Transfer Station,027,Unnamed Tributary to Hammonnassett River,,001486,9199,N,TS-1,03/12/13,03/08/13,4,N,0.7,5.00,6.50,195,59,0.14,1.24,2.99,0.006,0.059,0.003,100.00%,100.00%,470,2981,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Haddam,Public Works Facility,061,,4014-00-3-R2,002104,4212,N,DSN-001,03/12/13,03/08/13,4,N,0.7,6.50,7.12,12,8.5,0.04,0.38,0.32,0.0025,0.007,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Hebron,Public Works Garage/Transfer Station,067,Judd Brook,,001408,9199,N,#1,03/12/13,03/08/13,4,N,0.8,4.96,6.70,30,2.5,0.05,0.52,0.01,0.006,0.057,0.001,100.00%,100.00%,50,2272,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,City of Shelton,Highways & Bridges Facility,126,Housatonic River / Housatonic River Basin,,000999,9199,Y,Last CB Facility Outlet,05/08/13,04/20/13,18,N,2.5,4.47,7.45,31,78,0.1,0.5,4.5,0.066,0.097,0.061,100.00%,100.00%,78,534,50.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Marlborough,Transfer Station,079,Unnamed Tributary Cattle Lot Brook,4708-04-01,000938,9199,N,TS 1,03/12/13,03/08/13,4,N,0.7,4.96,6.70,23,5,0.08,0.52,0.07,0.0025,0.01,0.001,100.00%,100.00%,24,254,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Marlborough,Public Works Facility,079,Unnamed Tributary to Wetlands of Blackledge River,4707-13-1,000949,9199,N,#1,03/12/13,03/08/13,4,N,10,4.90,7.00,2670,340,1,15.6,0.005,0.046,0.349,0.0172,8.80%,8.46%,4,53,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Prospect,,115,Quinnipiac River,,000930,,,Town Garage,05/28/13,05/24/13,4,N,2.4,6.11,6.85,3.7,13,0.025,1.68,0.32,0.005,0.022,0.001,100.00%,100.00%,50.89,193,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of West Hartford,Department of Public Works,155,"Trout Brook, Park River",4403,000978,9199,Y,Outfall 2 (WHTFD DPW OF-2),05/08/13,04/20/13,18,N,0.75,,3.95,228,190,0.58,3.93,0.43,0.051,0.23,0.051,100.00%,100.00%,24,222,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,City of Milford,Department of Public Works,084,"Billberry Swamp, Housatonic River Basin",,000994,9199,N,Outfall 001,03/12/13,03/08/13,4,Y,9.4,7.22,7.58,131,220,0.24,0.93,0.03,0.034,0.133,0.018,100.00%,100.00%,2,137,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,City of Milford,Department of Public Works,084,"Billberry Swamp, Housatonic River Basin",,000994,9199,N,Outfall 006A,03/12/13,03/08/13,4,Y,16,7.22,7.11,28,660,1.11,3.47,0.13,0.1,0.312,0.182,100.00%,85.20%,102,4530,35.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Old Lyme,Department of Public Works,105,,2000-47-1-L1,001733,9199,N,DSN-001,06/07/13,06/03/13,4,N,1.4,6.50,6.62,49,43,0.17,0.85,0.18,0.015,0.16,0.009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of North Haven,Public Works Garage,101,"Waterman's Brook, Quinnipiac River Basin",,000873,9199,N,DPW DSN 002,05/23/13,05/19/13,4,N,5.4,6.20,6.70,61,72,0.16,1.23,0.24,0.013,0.072,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of North Haven,Public Works Garage,101,"Waterman's Brook, Quinnipiac River Basin",,000873,9199,N,DPW DSN 003,05/23/13,05/19/13,4,N,6.8,6.20,6.50,35,32,0.08,0.95,0.55,0.005,0.157,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of North Haven,Public Works Garage,101,"Waterman's Brook, Quinnipiac River Basin",,000873,9199,N,DPW DSN 004,05/23/13,05/19/13,4,N,1,6.20,6.40,39,43,0.12,1.01,0.29,0.005,0.037,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of North Haven,Public Works Garage,101,"Waterman's Brook, Quinnipiac River Basin",,000873,9199,N,DPW DSN 005,05/23/13,05/19/13,4,N,1,6.20,6.90,62,48,0.2,1.62,0.66,0.012,0.059,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
